sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,target
0,0.55,0.425,0.15,0.8315,0.41100000000000003,0.1765,0.2165,10.0
1,0.61,0.485,0.18,1.2795,0.5735,0.2855,0.355,7.0
2,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,9.0
2,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8.0
2,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9.0
2,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4.0
0,0.655,0.52,0.165,1.4095,0.586,0.29100000000000004,0.405,9.0
1,0.645,0.51,0.19,1.3630000000000002,0.573,0.36200000000000004,0.36,10.0
0,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9.0
0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12.0
1,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11.0
1,0.62,0.475,0.16,1.1295,0.46299999999999997,0.2685,0.33,10.0
2,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25,9.0
0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15.0
0,0.465,0.36,0.105,0.431,0.172,0.107,0.175,9.0
0,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,10.0
1,0.755,0.625,0.21,2.505,1.1965,0.513,0.6785,11.0
1,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5.0
1,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,11.0
0,0.705,0.56,0.22,1.9809999999999999,0.8175,0.3085,0.76,14.0
0,0.535,0.435,0.15,0.725,0.26899999999999996,0.1385,0.25,9.0
1,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8.0
0,0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,10.0
2,0.605,0.435,0.13,0.9025,0.4320000000000001,0.174,0.26,11.0
1,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185,8.0
1,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,9.0
1,0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281,8.0
0,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8.0
1,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9.0
2,0.13,0.1,0.03,0.013000000000000001,0.0045,0.003,0.004,3.0
0,0.61,0.475,0.165,1.1159999999999999,0.428,0.2205,0.315,15.0
1,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9.0
0,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10.0
1,0.615,0.465,0.15,0.9229999999999999,0.4615,0.1825,0.2415,9.0
0,0.57,0.48,0.18,0.9395,0.39899999999999997,0.2,0.295,14.0
2,0.38,0.28,0.085,0.2735,0.115,0.061,0.085,6.0
0,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.28300000000000003,9.0
0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12.0
1,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9.0
2,0.375,0.245,0.1,0.39399999999999996,0.166,0.091,0.1125,6.0
0,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10.0
0,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,9.0
0,0.525,0.4,0.14,0.7325,0.33399999999999996,0.1575,0.17,11.0
2,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10.0
1,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,10.0
2,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8.0
0,0.57,0.455,0.15,0.9520000000000001,0.3895,0.2155,0.2745,9.0
1,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16.0
1,0.515,0.425,0.135,0.7120000000000001,0.2665,0.1605,0.25,11.0
0,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,9.0
0,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6.0
2,0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8.0
2,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4.0
2,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,8.0
2,0.4,0.31,0.1,0.306,0.13,0.06,0.094,6.0
2,0.25,0.19,0.06,0.0765,0.036000000000000004,0.0115,0.0245,6.0
1,0.65,0.545,0.23,1.7519999999999998,0.5605,0.2895,0.815,16.0
0,0.48,0.355,0.16,0.46399999999999997,0.221,0.106,0.239,8.0
2,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11.0
2,0.5,0.39,0.12,0.5955,0.2455,0.147,0.17300000000000001,8.0
1,0.455,0.37,0.105,0.4925,0.21600000000000005,0.1245,0.135,9.0
1,0.61,0.47,0.165,1.1785,0.5660000000000001,0.2785,0.294,11.0
1,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15.0
2,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,5.0
0,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,12.0
1,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9.0
1,0.53,0.425,0.15,0.8495,0.32799999999999996,0.23199999999999998,0.20199999999999999,8.0
0,0.705,0.555,0.215,2.141,1.0465,0.38299999999999995,0.528,11.0
0,0.455,0.365,0.095,0.514,0.2245,0.10099999999999999,0.15,15.0
1,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9.0
2,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6.0
1,0.62,0.435,0.155,1.012,0.47700000000000004,0.23600000000000002,0.275,8.0
1,0.715,0.525,0.185,1.56,0.6655,0.38299999999999995,0.405,11.0
2,0.185,0.13,0.045,0.028999999999999998,0.012,0.0075,0.0095,4.0
0,0.605,0.455,0.16,1.1035,0.42100000000000004,0.3015,0.325,9.0
2,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9.0
0,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,11.0
0,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8.0
2,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14.0
0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865,12.0
0,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11.0
1,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9.0
0,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10.0
1,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18.0
1,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9.0
2,0.375,0.27,0.085,0.218,0.0945,0.039,0.07,7.0
2,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5.0
2,0.47,0.355,0.12,0.39299999999999996,0.16699999999999998,0.0885,0.115,8.0
2,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8.0
2,0.28,0.215,0.08,0.132,0.07200000000000001,0.022000000000000002,0.033,5.0
1,0.55,0.38,0.165,1.205,0.5429999999999999,0.294,0.3345,10.0
2,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245,14.0
1,0.585,0.465,0.17,0.9915,0.3865,0.22399999999999998,0.265,12.0
2,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10.0
1,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17.0
1,0.57,0.435,0.15,0.8295,0.3875,0.156,0.245,10.0
2,0.365,0.27,0.085,0.1875,0.081,0.042,0.057999999999999996,6.0
1,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11.0
1,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,15.0
2,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,8.0
0,0.605,0.475,0.18,0.9365,0.39399999999999996,0.21899999999999997,0.295,15.0
0,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13.0
1,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6.0
0,0.71,0.56,0.22,2.015,0.9215,0.45399999999999996,0.5660000000000001,11.0
1,0.375,0.27,0.135,0.597,0.272,0.131,0.1675,7.0
0,0.62,0.495,0.195,1.5145,0.579,0.34600000000000003,0.5195,15.0
2,0.195,0.15,0.045,0.0375,0.018000000000000002,0.006,0.011000000000000001,3.0
0,0.475,0.385,0.145,0.6175,0.235,0.10800000000000001,0.215,14.0
2,0.515,0.415,0.135,0.7125,0.285,0.152,0.245,10.0
1,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375,11.0
0,0.565,0.445,0.15,0.7959999999999999,0.3635,0.184,0.21899999999999997,8.0
0,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10.0
1,0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9.0
1,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,12.0
0,0.595,0.45,0.145,0.9590000000000001,0.46299999999999997,0.2065,0.2535,10.0
1,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,10.0
1,0.615,0.475,0.155,1.0270000000000001,0.447,0.25,0.285,9.0
1,0.565,0.44,0.15,0.863,0.435,0.149,0.27,9.0
0,0.51,0.41,0.145,0.7959999999999999,0.3865,0.1815,0.1955,8.0
0,0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12.0
2,0.445,0.335,0.11,0.41100000000000003,0.1985,0.0935,0.109,8.0
2,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,9.0
2,0.425,0.315,0.1,0.377,0.1645,0.07200000000000001,0.105,6.0
2,0.365,0.275,0.135,0.24,0.10800000000000001,0.0445,0.0735,7.0
2,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9.0
0,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10.0
0,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6.0
0,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,11.0
2,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12.0
1,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11.0
0,0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,20.0
0,0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,10.0
2,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5.0
1,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10.0
2,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8.0
2,0.21,0.17,0.045,0.0475,0.019,0.011000000000000001,0.013000000000000001,5.0
0,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,9.0
2,0.195,0.135,0.04,0.0325,0.0135,0.005,0.0095,4.0
1,0.57,0.445,0.145,0.8775,0.41200000000000003,0.217,0.22,8.0
2,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,4.0
1,0.665,0.525,0.21,1.6440000000000001,0.818,0.3395,0.4275,10.0
1,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10.0
0,0.525,0.425,0.12,0.8665,0.2825,0.17600000000000002,0.29,18.0
2,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,7.0
1,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9.0
2,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,9.0
1,0.58,0.435,0.15,0.8340000000000001,0.428,0.1515,0.23,8.0
1,0.58,0.45,0.155,0.93,0.385,0.24600000000000002,0.265,9.0
0,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095,5.0
2,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5.0
0,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10.0
1,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10.0
1,0.625,0.48,0.17,1.3525,0.6235,0.278,0.365,10.0
2,0.295,0.225,0.09,0.1105,0.0405,0.0245,0.032,7.0
1,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10.0
0,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8.0
0,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9.0
2,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18.0
0,0.73,0.595,0.23,2.8255,1.1465,0.419,0.897,17.0
0,0.555,0.45,0.175,0.8740000000000001,0.3275,0.20199999999999999,0.305,10.0
0,0.65,0.525,0.185,1.4880000000000002,0.665,0.337,0.37799999999999995,11.0
2,0.57,0.435,0.17,0.848,0.4,0.166,0.25,9.0
0,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10.0
2,0.37,0.27,0.095,0.2175,0.09699999999999999,0.046,0.065,6.0
2,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,10.0
1,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16.0
2,0.62,0.49,0.16,1.0659999999999998,0.446,0.24600000000000002,0.305,11.0
2,0.24,0.18,0.055,0.0555,0.0235,0.013000000000000001,0.018000000000000002,4.0
2,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6.0
1,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9.0
1,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13.0
0,0.64,0.525,0.185,1.7069999999999999,0.763,0.4205,0.4435,11.0
0,0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6.0
2,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036000000000000004,4.0
0,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,8.0
0,0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,10.0
2,0.47,0.345,0.14,0.4615,0.22899999999999998,0.1105,0.11599999999999999,9.0
2,0.185,0.135,0.04,0.027000000000000003,0.0105,0.0055,0.009000000000000001,5.0
0,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6.0
0,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,9.0
0,0.76,0.605,0.215,2.173,0.8009999999999999,0.4915,0.6459999999999999,13.0
1,0.52,0.46,0.15,1.0190000000000001,0.523,0.1985,0.254,7.0
0,0.5,0.405,0.14,0.6155,0.24100000000000002,0.1355,0.205,9.0
2,0.385,0.28,0.085,0.2175,0.09699999999999999,0.038,0.067,8.0
2,0.5,0.385,0.12,0.56,0.2835,0.10300000000000001,0.135,8.0
0,0.515,0.395,0.135,1.0070000000000001,0.47200000000000003,0.2495,0.252,8.0
1,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10.0
1,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,8.0
0,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,12.0
1,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,11.0
2,0.475,0.36,0.145,0.6325,0.2825,0.13699999999999998,0.19,8.0
2,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4.0
2,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10.0
1,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8.0
0,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3.0
0,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,10.0
1,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12.0
0,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,9.0
0,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11.0
0,0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11.0
2,0.45,0.33,0.105,0.3715,0.1865,0.0785,0.0975,7.0
1,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,6.0
2,0.45,0.33,0.105,0.44799999999999995,0.20800000000000002,0.08900000000000001,0.12,9.0
1,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,10.0
2,0.505,0.395,0.105,0.551,0.248,0.10300000000000001,0.171,8.0
0,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,9.0
1,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,10.0
0,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085,8.0
1,0.51,0.4,0.13,0.5735,0.21899999999999997,0.1365,0.195,13.0
0,0.36,0.295,0.105,0.24100000000000002,0.0865,0.053,0.095,8.0
0,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10.0
0,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,11.0
1,0.59,0.465,0.15,0.997,0.392,0.24600000000000002,0.34,12.0
1,0.635,0.475,0.15,1.1845,0.5329999999999999,0.307,0.29100000000000004,10.0
1,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,9.0
0,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14.0
2,0.245,0.205,0.06,0.0765,0.034,0.013999999999999999,0.0215,4.0
0,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485,9.0
0,0.635,0.525,0.16,1.195,0.5435,0.24600000000000002,0.335,12.0
2,0.445,0.33,0.12,0.34700000000000003,0.12,0.084,0.105,11.0
1,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23.0
0,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5.0
2,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9.0
1,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10.0
0,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12.0
2,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11.0
1,0.625,0.49,0.175,1.2329999999999999,0.5565,0.247,0.365,11.0
1,0.675,0.55,0.18,1.6885,0.562,0.3705,0.6,15.0
1,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,11.0
0,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10.0
2,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12.0
1,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12.0
0,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,10.0
0,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11.0
0,0.43,0.335,0.12,0.397,0.1985,0.0865,0.1035,7.0
1,0.515,0.43,0.14,0.8340000000000001,0.3670000000000001,0.2,0.23,8.0
0,0.68,0.535,0.185,1.607,0.7245,0.3215,0.498,12.0
2,0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7.0
2,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7.0
2,0.43,0.325,0.09,0.425,0.217,0.087,0.095,7.0
0,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4,13.0
0,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12.0
2,0.455,0.345,0.11,0.434,0.207,0.0855,0.1215,8.0
0,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11.0
1,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10.0
0,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9.0
0,0.585,0.455,0.14,0.97,0.462,0.185,0.295,9.0
1,0.57,0.455,0.15,1.107,0.54,0.255,0.27,8.0
2,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,5.0
2,0.46,0.36,0.1,0.4635,0.2325,0.09300000000000001,0.115,7.0
2,0.255,0.185,0.06,0.08800000000000001,0.0365,0.021,0.023,5.0
2,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13.0
0,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,7.0
0,0.37,0.28,0.1,0.252,0.1065,0.0595,0.07400000000000001,8.0
0,0.535,0.42,0.145,0.7909999999999999,0.33,0.18899999999999997,0.25,10.0
0,0.525,0.42,0.155,0.8420000000000001,0.428,0.1415,0.2045,9.0
2,0.465,0.345,0.11,0.39299999999999996,0.1825,0.0735,0.12,8.0
2,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,9.0
0,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8.0
0,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,9.0
1,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16.0
0,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.34299999999999997,9.0
1,0.66,0.53,0.17,1.3259999999999998,0.519,0.2625,0.44,13.0
0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,9.0
0,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9.0
2,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,6.0
2,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5.0
1,0.55,0.425,0.135,0.8515,0.36200000000000004,0.196,0.27,14.0
2,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,7.0
0,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6.0
1,0.71,0.54,0.205,1.5805,0.802,0.287,0.435,10.0
1,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29.0
2,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7.0
0,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9.0
0,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14.0
0,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9.0
1,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11.0
0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,8.0
0,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12.0
0,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19.0
0,0.63,0.505,0.165,1.26,0.4525,0.2755,0.406,14.0
0,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12.0
0,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15.0
1,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19.0
2,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7.0
0,0.59,0.49,0.165,1.207,0.5589999999999999,0.235,0.309,10.0
1,0.66,0.475,0.18,1.3695,0.6409999999999999,0.294,0.335,6.0
2,0.455,0.335,0.135,0.501,0.27399999999999997,0.0995,0.1065,7.0
0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.45299999999999996,15.0
0,0.555,0.455,0.135,0.8370000000000001,0.382,0.171,0.235,9.0
2,0.45,0.335,0.105,0.447,0.2335,0.153,0.11900000000000001,7.0
0,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7.0
2,0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,7.0
0,0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,11.0
1,0.635,0.495,0.175,1.2109999999999999,0.7070000000000001,0.2725,0.32299999999999995,9.0
2,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7.0
0,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9.0
2,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10.0
0,0.645,0.495,0.15,1.2095,0.603,0.2225,0.33899999999999997,9.0
2,0.275,0.195,0.065,0.106,0.054000000000000006,0.02,0.027999999999999997,6.0
2,0.425,0.31,0.09,0.301,0.1385,0.065,0.08,7.0
1,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12.0
0,0.27,0.2,0.08,0.1205,0.0465,0.027999999999999997,0.04,6.0
2,0.41,0.31,0.11,0.315,0.124,0.08199999999999999,0.095,9.0
0,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8.0
0,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.18600000000000005,7.0
2,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8.0
0,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11.0
2,0.395,0.29,0.095,0.319,0.138,0.08,0.08199999999999999,7.0
0,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17.0
1,0.58,0.465,0.165,1.1015,0.40399999999999997,0.2095,0.35,11.0
1,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11.0
1,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16.0
1,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,10.0
2,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8.0
0,0.625,0.495,0.155,1.0485,0.48700000000000004,0.212,0.3215,11.0
2,0.59,0.445,0.135,0.7715,0.32799999999999996,0.1745,0.23,9.0
0,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12.0
1,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22.0
2,0.165,0.12,0.03,0.0215,0.006999999999999999,0.005,0.005,3.0
0,0.725,0.505,0.185,1.9780000000000002,1.026,0.4255,0.4505,12.0
0,0.595,0.475,0.16,1.3175,0.408,0.23399999999999999,0.58,21.0
2,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7.0
0,0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,10.0
0,0.595,0.465,0.125,0.799,0.3245,0.2,0.23,10.0
0,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8.0
0,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14.0
1,0.61,0.47,0.145,1.153,0.40299999999999997,0.29600000000000004,0.32,14.0
1,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10.0
1,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14.0
0,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273,9.0
1,0.63,0.495,0.165,1.3075,0.599,0.284,0.315,11.0
0,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,11.0
1,0.655,0.525,0.175,1.348,0.5855,0.2605,0.39399999999999996,10.0
1,0.585,0.485,0.15,1.079,0.4145,0.2115,0.35600000000000004,11.0
0,0.64,0.49,0.155,1.1285,0.47700000000000004,0.26899999999999996,0.34,9.0
0,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13.0
1,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11.0
1,0.47,0.365,0.12,0.5820000000000001,0.29,0.092,0.146,8.0
0,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,27.0
1,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17.0
0,0.44,0.335,0.11,0.39399999999999996,0.157,0.096,0.122,9.0
0,0.66,0.5,0.165,1.3195,0.667,0.26899999999999996,0.341,9.0
0,0.465,0.355,0.105,0.4795,0.22699999999999998,0.124,0.125,8.0
1,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13.0
1,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,16.0
2,0.405,0.3,0.09,0.26899999999999996,0.10300000000000001,0.067,0.11,6.0
1,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,12.0
0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11.0
2,0.385,0.295,0.085,0.2535,0.10300000000000001,0.0575,0.085,7.0
0,0.595,0.48,0.165,1.262,0.4835,0.28300000000000003,0.41,17.0
1,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,10.0
0,0.61,0.48,0.17,1.137,0.4565,0.29,0.34700000000000003,10.0
1,0.535,0.42,0.15,0.7365,0.2785,0.18600000000000005,0.215,14.0
1,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11.0
1,0.49,0.38,0.145,0.6725,0.249,0.18100000000000002,0.21,10.0
0,0.255,0.195,0.065,0.08,0.0315,0.018000000000000002,0.027000000000000003,8.0
1,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12.0
0,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,13.0
2,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7.0
1,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6.0
2,0.28,0.12,0.075,0.11699999999999999,0.0455,0.028999999999999998,0.0345,4.0
1,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,8.0
2,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8.0
1,0.545,0.43,0.16,0.8440000000000001,0.3945,0.1855,0.231,9.0
0,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11.0
2,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.18899999999999997,9.0
