sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,target
1,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12.0
1,0.62,0.5,0.175,1.107,0.4895,0.24,0.34299999999999997,11.0
2,0.335,0.25,0.08,0.16699999999999998,0.0675,0.0325,0.0575,6.0
0,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9.0
1,0.65,0.52,0.195,1.6275,0.6890000000000001,0.3905,0.4320000000000001,11.0
0,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,9.0
2,0.52,0.39,0.14,0.7325,0.2415,0.14400000000000002,0.26,19.0
2,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,5.0
2,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9.0
0,0.64,0.495,0.165,1.307,0.6779999999999999,0.292,0.266,11.0
2,0.475,0.375,0.11,0.494,0.21100000000000002,0.109,0.1545,8.0
1,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11.0
0,0.715,0.55,0.175,1.825,0.938,0.3805,0.44,11.0
1,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10.0
1,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8.0
1,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15.0
1,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10.0
2,0.345,0.285,0.1,0.2225,0.0865,0.057999999999999996,0.075,8.0
0,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,10.0
1,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10.0
2,0.53,0.425,0.13,0.7809999999999999,0.3905,0.2005,0.215,9.0
1,0.575,0.45,0.135,0.8285,0.36200000000000004,0.1655,0.23600000000000002,10.0
1,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12.0
1,0.595,0.475,0.165,1.148,0.444,0.214,0.37,10.0
1,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9.0
1,0.59,0.44,0.14,1.0070000000000001,0.4775,0.2105,0.2925,9.0
0,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11.0
0,0.62,0.48,0.16,1.0765,0.41200000000000003,0.253,0.3,13.0
0,0.65,0.545,0.16,1.2425,0.48700000000000004,0.29600000000000004,0.48,15.0
0,0.525,0.405,0.135,0.7575,0.3305,0.21600000000000005,0.195,10.0
2,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,5.0
0,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,16.0
0,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,11.0
2,0.44,0.355,0.12,0.495,0.231,0.11,0.125,7.0
0,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,11.0
0,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,9.0
1,0.535,0.4,0.15,1.224,0.618,0.275,0.2875,10.0
1,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10.0
2,0.415,0.325,0.1,0.385,0.16699999999999998,0.08,0.125,7.0
0,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,6.0
0,0.545,0.42,0.12,0.7865,0.40299999999999997,0.185,0.17,7.0
0,0.495,0.39,0.15,0.853,0.3285,0.18899999999999997,0.27,14.0
0,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10.0
0,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8.0
0,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9.0
1,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8.0
2,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9.0
1,0.555,0.425,0.14,0.963,0.44,0.22399999999999998,0.24,7.0
0,0.565,0.44,0.115,0.9185,0.40399999999999997,0.1785,0.29,11.0
2,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8.0
0,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9.0
2,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6.0
0,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8.0
0,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295,13.0
1,0.645,0.49,0.16,1.1665,0.4935,0.3155,0.299,9.0
2,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8.0
0,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11.0
2,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8.0
1,0.62,0.485,0.165,1.166,0.483,0.23800000000000002,0.355,13.0
2,0.625,0.465,0.155,0.972,0.40399999999999997,0.1845,0.35,14.0
0,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10.0
2,0.4,0.315,0.09,0.3245,0.151,0.073,0.08800000000000001,8.0
2,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6.0
1,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,10.0
2,0.275,0.2,0.07,0.096,0.037000000000000005,0.0225,0.03,6.0
0,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,8.0
0,0.605,0.49,0.155,1.153,0.503,0.2505,0.295,15.0
0,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,17.0
0,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9.0
1,0.575,0.46,0.165,1.065,0.4985,0.2145,0.2815,8.0
2,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6.0
1,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,10.0
0,0.695,0.53,0.15,1.4769999999999999,0.6375,0.3025,0.43,14.0
1,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10.0
2,0.54,0.415,0.155,0.7020000000000001,0.322,0.16699999999999998,0.19,10.0
0,0.58,0.45,0.14,0.8240000000000001,0.3465,0.1765,0.263,10.0
1,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9.0
1,0.62,0.475,0.15,0.9545,0.455,0.1865,0.27699999999999997,9.0
0,0.455,0.35,0.11,0.45799999999999996,0.2,0.111,0.1305,8.0
0,0.64,0.485,0.15,1.0979999999999999,0.5195,0.222,0.3175,10.0
0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13.0
0,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9.0
1,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7.0
0,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,10.0
2,0.55,0.445,0.11,0.7935,0.37799999999999995,0.142,0.26,10.0
1,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,9.0
0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,9.0
0,0.57,0.45,0.135,1.02,0.546,0.204,0.25,9.0
0,0.66,0.53,0.175,1.5830000000000002,0.7395,0.3505,0.405,10.0
1,0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,13.0
0,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10.0
2,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9.0
1,0.58,0.475,0.135,0.925,0.391,0.165,0.275,14.0
2,0.415,0.31,0.105,0.3595,0.16699999999999998,0.083,0.0915,6.0
0,0.55,0.405,0.15,0.9235,0.41200000000000003,0.2135,0.24,7.0
0,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271,10.0
1,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,9.0
2,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6.0
1,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8.0
1,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,11.0
0,0.565,0.43,0.13,0.784,0.3495,0.1885,0.213,9.0
1,0.51,0.385,0.135,0.632,0.282,0.145,0.17,8.0
2,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,7.0
0,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6.0
0,0.5,0.38,0.125,0.5770000000000001,0.26899999999999996,0.1265,0.1535,9.0
1,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295,9.0
1,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8.0
1,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15.0
1,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9.0
2,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9.0
1,0.71,0.545,0.175,1.9069999999999998,0.8725,0.4565,0.475,11.0
1,0.69,0.535,0.185,1.8259999999999998,0.797,0.409,0.499,11.0
2,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8.0
1,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8.0
0,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19.0
1,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.23600000000000002,10.0
2,0.55,0.44,0.165,0.8605,0.312,0.16899999999999998,0.3,17.0
2,0.46,0.345,0.105,0.415,0.187,0.087,0.11,8.0
0,0.485,0.365,0.155,1.0290000000000001,0.4235,0.2285,0.313,8.0
0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,16.0
0,0.68,0.52,0.165,1.4775,0.7240000000000001,0.27899999999999997,0.406,11.0
0,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8.0
1,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,11.0
0,0.595,0.46,0.17,1.1295,0.57,0.2555,0.265,10.0
0,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10.0
0,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,11.0
0,0.585,0.46,0.15,1.206,0.581,0.21600000000000005,0.32299999999999995,10.0
1,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16.0
0,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,9.0
0,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6.0
2,0.48,0.35,0.1,0.519,0.2365,0.1275,0.126,7.0
2,0.5,0.375,0.12,0.529,0.2235,0.12300000000000001,0.16,8.0
1,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13.0
1,0.475,0.4,0.115,0.541,0.18600000000000005,0.1025,0.21,13.0
1,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16.0
1,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14.0
1,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8.0
0,0.57,0.45,0.14,0.9275,0.47700000000000004,0.1605,0.2515,8.0
1,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10.0
1,0.595,0.46,0.16,0.9209999999999999,0.4005,0.2025,0.2875,9.0
2,0.655,0.515,0.145,1.25,0.5265,0.28300000000000003,0.315,15.0
1,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,14.0
0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12.0
2,0.48,0.35,0.105,0.635,0.35200000000000004,0.127,0.135,6.0
0,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795,9.0
2,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3.0
2,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,7.0
1,0.615,0.475,0.175,1.194,0.5589999999999999,0.259,0.3165,11.0
2,0.435,0.335,0.11,0.41100000000000003,0.2025,0.0945,0.1,7.0
0,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10.0
1,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,15.0
0,0.34,0.255,0.095,0.213,0.081,0.034,0.07,9.0
1,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,10.0
2,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6.0
2,0.35,0.26,0.09,0.1765,0.07200000000000001,0.0355,0.0575,7.0
2,0.28,0.215,0.07,0.124,0.063,0.0215,0.03,6.0
1,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10.0
2,0.27,0.205,0.075,0.11800000000000001,0.059000000000000004,0.031,0.0305,4.0
0,0.535,0.43,0.155,0.7845,0.3285,0.16899999999999998,0.245,10.0
1,0.635,0.485,0.155,1.073,0.467,0.1975,0.35,11.0
2,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455,8.0
0,0.59,0.45,0.155,0.8740000000000001,0.369,0.2135,0.24,8.0
0,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9.0
1,0.58,0.475,0.155,0.9740000000000001,0.4305,0.23,0.285,10.0
0,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,14.0
1,0.48,0.405,0.13,0.6375,0.27699999999999997,0.1445,0.21,10.0
2,0.44,0.355,0.165,0.435,0.159,0.105,0.14,16.0
2,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8.0
0,0.39,0.285,0.095,0.271,0.11,0.06,0.08,8.0
2,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6.0
2,0.415,0.335,0.1,0.358,0.16899999999999998,0.067,0.105,7.0
0,0.55,0.41,0.15,0.785,0.282,0.18600000000000005,0.275,12.0
2,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8.0
2,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4.0
0,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,4.0
1,0.635,0.5,0.175,1.4769999999999999,0.684,0.3005,0.39,12.0
2,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7.0
0,0.52,0.465,0.15,0.9505,0.456,0.19899999999999998,0.255,8.0
2,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8.0
2,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7.0
1,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10.0
2,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6.0
1,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9.0
2,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4.0
0,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16.0
2,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,7.0
2,0.59,0.46,0.125,0.755,0.33399999999999996,0.15,0.23800000000000002,9.0
2,0.375,0.29,0.095,0.2875,0.12300000000000001,0.0605,0.08,6.0
2,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8.0
0,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10.0
0,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,9.0
0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,10.0
2,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8.0
1,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,14.0
2,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,6.0
1,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,11.0
2,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7.0
0,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11.0
1,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11.0
1,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9.0
2,0.315,0.235,0.075,0.1285,0.051,0.027999999999999997,0.0405,4.0
0,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14.0
0,0.63,0.485,0.16,1.2429999999999999,0.623,0.275,0.3,10.0
1,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,14.0
0,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,12.0
1,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,12.0
0,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7.0
0,0.46,0.355,0.11,0.415,0.215,0.08199999999999999,0.13,12.0
1,0.705,0.53,0.17,1.564,0.612,0.39399999999999996,0.44,10.0
1,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405,13.0
0,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9.0
0,0.67,0.51,0.18,1.68,0.9259999999999999,0.2975,0.3935,13.0
1,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11.0
0,0.585,0.45,0.15,0.997,0.4055,0.28300000000000003,0.251,11.0
2,0.475,0.355,0.105,0.46799999999999997,0.201,0.1115,0.12,8.0
1,0.595,0.465,0.15,1.0255,0.41200000000000003,0.2745,0.289,11.0
0,0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,11.0
1,0.455,0.36,0.11,0.4385,0.20600000000000002,0.098,0.125,10.0
2,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9.0
2,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8.0
0,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,13.0
0,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,13.0
0,0.625,0.48,0.17,1.3555,0.6709999999999999,0.268,0.3385,10.0
1,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9.0
0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9.0
1,0.67,0.52,0.15,1.406,0.519,0.348,0.37,13.0
2,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7.0
0,0.565,0.44,0.175,1.122,0.39299999999999996,0.2,0.375,20.0
0,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11.0
2,0.365,0.28,0.09,0.196,0.0865,0.036000000000000004,0.0605,7.0
2,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6.0
0,0.59,0.475,0.155,0.857,0.35600000000000004,0.174,0.28,13.0
2,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,9.0
2,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8.0
0,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19.0
1,0.655,0.515,0.155,1.3090000000000002,0.524,0.34600000000000003,0.385,11.0
1,0.555,0.44,0.14,0.846,0.34600000000000003,0.1715,0.2735,10.0
2,0.41,0.33,0.105,0.335,0.1525,0.07400000000000001,0.11,7.0
2,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12.0
1,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.34700000000000003,10.0
1,0.61,0.485,0.165,1.087,0.4255,0.23199999999999998,0.38,11.0
1,0.555,0.405,0.12,0.9129999999999999,0.4585,0.196,0.2065,9.0
1,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12.0
2,0.575,0.455,0.16,0.9895,0.495,0.195,0.24600000000000002,9.0
1,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8.0
2,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081,7.0
1,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10.0
2,0.4,0.315,0.09,0.33,0.151,0.068,0.08,6.0
0,0.275,0.2,0.08,0.099,0.037000000000000005,0.024,0.03,5.0
1,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13.0
2,0.36,0.27,0.09,0.23199999999999998,0.12,0.0435,0.055999999999999994,8.0
0,0.155,0.115,0.025,0.024,0.009000000000000001,0.005,0.0075,5.0
2,0.55,0.435,0.125,0.741,0.348,0.1585,0.20600000000000002,9.0
1,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10.0
0,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,14.0
1,0.61,0.48,0.16,1.234,0.598,0.23800000000000002,0.315,12.0
2,0.395,0.31,0.095,0.313,0.131,0.07200000000000001,0.09300000000000001,7.0
2,0.44,0.32,0.095,0.3275,0.1495,0.059000000000000004,0.1,8.0
0,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11.0
1,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13.0
2,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,13.0
0,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12.0
2,0.335,0.26,0.085,0.192,0.09699999999999999,0.03,0.054000000000000006,6.0
2,0.44,0.34,0.1,0.40700000000000003,0.209,0.0735,0.10300000000000001,7.0
2,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9.0
2,0.225,0.17,0.07,0.0565,0.024,0.013000000000000001,0.016,4.0
2,0.49,0.385,0.115,0.6829999999999999,0.3265,0.1615,0.165,13.0
0,0.55,0.45,0.155,0.7895,0.34299999999999997,0.159,0.25,12.0
0,0.44,0.35,0.14,0.451,0.171,0.0705,0.184,16.0
0,0.43,0.33,0.095,0.34,0.1315,0.085,0.11199999999999999,14.0
2,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,15.0
0,0.64,0.505,0.155,1.1955,0.5565,0.21100000000000002,0.34600000000000003,11.0
0,0.49,0.38,0.11,0.5539999999999999,0.2935,0.1005,0.15,8.0
0,0.625,0.48,0.18,1.2229999999999999,0.565,0.2975,0.3375,10.0
2,0.375,0.3,0.075,0.14400000000000002,0.059000000000000004,0.03,0.044000000000000004,7.0
1,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9.0
0,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16.0
1,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12.0
2,0.31,0.225,0.075,0.155,0.065,0.037000000000000005,0.0365,6.0
1,0.645,0.49,0.16,1.1440000000000001,0.5015,0.289,0.319,8.0
1,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14.0
0,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14.0
1,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18.0
2,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,17.0
2,0.435,0.335,0.11,0.33399999999999996,0.1355,0.0775,0.0965,7.0
0,0.61,0.48,0.15,1.1495,0.564,0.27399999999999997,0.264,8.0
1,0.665,0.525,0.18,1.5785,0.6779999999999999,0.22899999999999998,0.456,14.0
0,0.64,0.51,0.17,1.3715,0.5670000000000001,0.307,0.409,10.0
1,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,10.0
1,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,9.0
0,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,16.0
2,0.33,0.23,0.085,0.1695,0.079,0.026000000000000002,0.0505,6.0
0,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10.0
0,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6.0
1,0.605,0.485,0.165,1.0735,0.4370000000000001,0.205,0.33,14.0
1,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,12.0
0,0.475,0.355,0.125,0.4625,0.18600000000000005,0.107,0.145,9.0
0,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10.0
1,0.625,0.485,0.15,1.0945,0.531,0.261,0.29600000000000004,10.0
2,0.55,0.4,0.135,0.7170000000000001,0.3315,0.1495,0.221,9.0
0,0.645,0.495,0.19,1.5390000000000001,0.6115,0.408,0.445,12.0
2,0.525,0.4,0.125,0.5655,0.2435,0.11900000000000001,0.175,8.0
2,0.55,0.445,0.125,0.672,0.28800000000000003,0.1365,0.21,11.0
2,0.43,0.33,0.1,0.449,0.254,0.0825,0.09699999999999999,6.0
0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14.0
1,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,10.0
2,0.47,0.355,0.145,0.4485,0.156,0.102,0.12300000000000001,7.0
2,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5.0
0,0.55,0.435,0.11,0.8059999999999999,0.3415,0.203,0.215,9.0
1,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,10.0
0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12.0
2,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,8.0
0,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8.0
2,0.59,0.45,0.125,0.86,0.4370000000000001,0.1515,0.245,9.0
0,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,9.0
0,0.56,0.43,0.155,0.8675,0.4,0.172,0.22899999999999998,8.0
2,0.46,0.37,0.12,0.5335,0.2645,0.10800000000000001,0.1345,6.0
2,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,7.0
0,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10.0
2,0.545,0.43,0.15,0.742,0.3525,0.158,0.20800000000000002,10.0
0,0.66,0.51,0.18,1.261,0.5,0.2335,0.33899999999999997,10.0
2,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068,5.0
0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14.0
2,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,16.0
0,0.595,0.47,0.155,1.2015,0.4920000000000001,0.3865,0.265,10.0
0,0.565,0.47,0.195,1.1420000000000001,0.387,0.258,0.35,17.0
1,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15.0
2,0.405,0.315,0.105,0.34700000000000003,0.1605,0.0785,0.1,9.0
1,0.72,0.565,0.18,1.719,0.8465,0.40700000000000003,0.3875,11.0
0,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,11.0
1,0.585,0.45,0.125,0.8740000000000001,0.3545,0.2075,0.225,6.0
1,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7.0
0,0.63,0.49,0.155,1.229,0.535,0.29,0.335,11.0
2,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9.0
2,0.3,0.225,0.075,0.1345,0.057,0.027999999999999997,0.044000000000000004,5.0
2,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9.0
1,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,10.0
0,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,7.0
2,0.32,0.235,0.065,0.1385,0.057999999999999996,0.0225,0.05,5.0
2,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6.0
2,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8.0
2,0.315,0.235,0.08,0.18,0.08,0.045,0.047,5.0
2,0.365,0.275,0.09,0.2345,0.10800000000000001,0.051,0.0625,7.0
0,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,11.0
0,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,10.0
0,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9.0
0,0.635,0.48,0.235,1.064,0.413,0.228,0.36,16.0
2,0.55,0.43,0.145,0.7120000000000001,0.3025,0.152,0.225,10.0
2,0.185,0.135,0.045,0.032,0.011000000000000001,0.0065,0.01,4.0
2,0.58,0.46,0.14,0.8295,0.3915,0.165,0.23800000000000002,10.0
0,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10.0
0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48,11.0
0,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11.0
0,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,16.0
0,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,14.0
1,0.625,0.49,0.145,0.92,0.4370000000000001,0.1735,0.28,10.0
0,0.59,0.46,0.155,0.9059999999999999,0.327,0.1485,0.335,15.0
0,0.65,0.515,0.18,1.3315,0.5665,0.34700000000000003,0.405,13.0
1,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13.0
1,0.57,0.45,0.15,0.9645,0.531,0.18899999999999997,0.209,9.0
0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,15.0
0,0.615,0.49,0.17,1.145,0.4915,0.20800000000000002,0.34299999999999997,13.0
2,0.35,0.265,0.095,0.19899999999999998,0.073,0.049,0.06,5.0
0,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13.0
0,0.66,0.525,0.2,1.489,0.6065,0.3795,0.42100000000000004,10.0
0,0.635,0.5,0.18,1.1540000000000001,0.4405,0.2315,0.387,9.0
1,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10.0
1,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,12.0
